Longitude,Latitude,MODE
144.85971,-38.36773,METRO BUS
144.85577,-38.36853,METRO BUS
144.85333,-38.36918,METRO BUS
144.85109,-38.36944,METRO BUS
144.84712,-38.36995,METRO BUS
144.84266,-38.37056,METRO BUS
144.83766,-38.37094,METRO BUS
144.83326,-38.37109,METRO BUS
144.83019,-38.37113,METRO BUS
144.82751,-38.3711,METRO BUS
145.16394,-37.81024,METRO BUS
144.82409,-38.37065,METRO BUS
144.82166,-38.37044,METRO BUS
144.81881,-38.36999,METRO BUS
144.81494,-38.36928,METRO BUS
144.80829,-38.36734,METRO BUS
144.80544,-38.36683,METRO BUS
144.80214,-38.36611,METRO BUS
144.7999,-38.3656,METRO BUS
144.79516,-38.36455,METRO BUS
144.79063,-38.36365,METRO BUS
145.06326,-37.79732,METRO BUS
144.7883,-38.36309,METRO BUS
144.78574,-38.36232,METRO BUS
144.7833,-38.36156,METRO BUS
144.78025,-38.3611,METRO BUS
144.77641,-38.36042,METRO BUS
144.77136,-38.35884,METRO BUS
144.7667,-38.35708,METRO BUS
144.76223,-38.35315,METRO BUS
144.76164,-38.34998,METRO BUS
144.75973,-38.34797,METRO BUS
145.21746,-37.98514,METRO BUS
144.75633,-38.34668,METRO BUS
144.75245,-38.34462,METRO BUS
144.74944,-38.34332,METRO BUS
144.74838,-38.34301,METRO BUS
144.74601,-38.34491,METRO BUS
144.74442,-38.34593,METRO BUS
144.74276,-38.34744,METRO BUS
144.73953,-38.34565,METRO BUS
144.74017,-38.34298,METRO BUS
145.22174,-37.98564,METRO BUS
144.73957,-38.3399,METRO BUS
144.7368,-38.34013,METRO BUS
144.73486,-38.33723,METRO BUS
144.73204,-38.33488,METRO BUS
144.72624,-38.33375,METRO BUS
144.72191,-38.33274,METRO BUS
144.71646,-38.33159,METRO BUS
144.71665,-38.3285,METRO BUS
144.71697,-38.32706,METRO BUS
144.71752,-38.32444,METRO BUS
145.22477,-37.986,METRO BUS
144.71813,-38.32103,METRO BUS
144.71298,-38.32002,METRO BUS
144.70948,-38.31966,METRO BUS
145.14353,-38.18635,METRO BUS
145.14794,-38.19352,METRO BUS
145.15073,-38.19812,METRO BUS
145.15797,-38.20862,METRO BUS
145.15735,-38.22099,METRO BUS
145.22951,-37.98655,METRO BUS
145.16391,-38.22197,METRO BUS
145.17016,-38.22291,METRO BUS
145.1817,-38.23145,METRO BUS
145.17469,-38.23147,METRO BUS
145.17251,-38.23778,METRO BUS
145.17077,-38.24477,METRO BUS
145.17018,-38.26128,METRO BUS
145.18359,-38.26125,METRO BUS
145.18898,-38.26125,METRO BUS
145.18961,-38.28763,METRO BUS
145.23182,-37.98681,METRO BUS
145.18995,-38.29621,METRO BUS
145.19015,-38.29996,METRO BUS
145.19052,-38.30356,METRO BUS
145.19217,-38.30718,METRO BUS
145.18694,-38.30779,METRO BUS
145.18377,-38.30906,METRO BUS
145.18375,-38.31352,METRO BUS
145.18306,-38.32227,METRO BUS
145.17617,-38.33892,METRO BUS
145.17959,-38.33873,METRO BUS
145.23871,-37.98757,METRO BUS
145.18793,-38.33944,METRO BUS
145.19115,-38.34637,METRO BUS
145.19398,-38.35225,METRO BUS
145.19012,-38.35359,METRO BUS
145.16628,-38.35439,METRO BUS
145.17887,-38.39099,METRO BUS
145.17583,-38.39465,METRO BUS
145.17174,-38.39431,METRO BUS
144.90672,-38.35486,METRO BUS
145.23981,-37.98538,METRO BUS
144.90959,-38.35408,METRO BUS
144.91289,-38.35317,METRO BUS
144.91851,-38.35192,METRO BUS
144.92399,-38.35037,METRO BUS
144.929,-38.34817,METRO BUS
144.9316,-38.34711,METRO BUS
144.93403,-38.34597,METRO BUS
144.93799,-38.34412,METRO BUS
144.94673,-38.3407,METRO BUS
145.24034,-37.98236,METRO BUS
144.94999,-38.33918,METRO BUS
144.95609,-38.3368,METRO BUS
144.95955,-38.33522,METRO BUS
144.96476,-38.33266,METRO BUS
144.96641,-38.33187,METRO BUS
144.96983,-38.33026,METRO BUS
144.97317,-38.32855,METRO BUS
145.24078,-37.9802,METRO BUS
144.99759,-38.3046,METRO BUS
145.00163,-38.3044,METRO BUS
145.00814,-38.30256,METRO BUS
145.03099,-38.28513,METRO BUS
145.06278,-37.79989,METRO BUS
145.24155,-37.9764,METRO BUS
145.03331,-38.27286,METRO BUS
145.03536,-38.26107,METRO BUS
145.03587,-38.25463,METRO BUS
145.03626,-38.25148,METRO BUS
145.03703,-38.24655,METRO BUS
145.03652,-38.24158,METRO BUS
145.03619,-38.23626,METRO BUS
145.04372,-38.22788,METRO BUS
145.24191,-37.97466,METRO BUS
145.04247,-38.22594,METRO BUS
145.04071,-38.2232,METRO BUS
145.04113,-38.2235,METRO BUS
145.04256,-38.22579,METRO BUS
145.04377,-38.2277,METRO BUS
145.05346,-38.22259,METRO BUS
145.24252,-37.97117,METRO BUS
145.10199,-38.16389,METRO BUS
145.24302,-37.96865,METRO BUS
145.01956,-38.47093,METRO BUS
145.02067,-38.46521,METRO BUS
145.04679,-38.42649,METRO BUS
145.05143,-38.41564,METRO BUS
145.08734,-38.39092,METRO BUS
145.24398,-37.96699,METRO BUS
145.14491,-38.37608,METRO BUS
145.14663,-38.38878,METRO BUS
145.1474,-38.39133,METRO BUS
145.15297,-38.39172,METRO BUS
145.15869,-38.39302,METRO BUS
145.16161,-38.39391,METRO BUS
145.16434,-38.39376,METRO BUS
145.17242,-38.39427,METRO BUS
145.17611,-38.39458,METRO BUS
145.24873,-37.96721,METRO BUS
145.17885,-38.39072,METRO BUS
145.16616,-38.35436,METRO BUS
145.19029,-38.35347,METRO BUS
145.19554,-38.35594,METRO BUS
145.20154,-38.36408,METRO BUS
145.19599,-38.35682,METRO BUS
145.19402,-38.35294,METRO BUS
145.19111,-38.34645,METRO BUS
145.18786,-38.33944,METRO BUS
145.17962,-38.33878,METRO BUS
145.25389,-37.96762,METRO BUS
145.17677,-38.33784,METRO BUS
145.18299,-38.32162,METRO BUS
145.18357,-38.31345,METRO BUS
145.18684,-38.30766,METRO BUS
145.19209,-38.30704,METRO BUS
145.19043,-38.30356,METRO BUS
145.18971,-38.30011,METRO BUS
145.04564,-37.9269,METRO BUS
145.25776,-37.96848,METRO BUS
145.0473,-37.92711,METRO BUS
145.04914,-37.92736,METRO BUS
145.04958,-37.92875,METRO BUS
145.05144,-37.92897,METRO BUS
145.05502,-37.92942,METRO BUS
145.0571,-37.92988,METRO BUS
145.05772,-37.93059,METRO BUS
145.05958,-37.93084,METRO BUS
145.06142,-37.93108,METRO BUS
145.26127,-37.96862,METRO BUS
145.06322,-37.93156,METRO BUS
145.06539,-37.93185,METRO BUS
145.06962,-37.93273,METRO BUS
145.06618,-37.93125,METRO BUS
145.06709,-37.92644,METRO BUS
145.06759,-37.92389,METRO BUS
145.07814,-37.90819,METRO BUS
145.07875,-37.90519,METRO BUS
145.07832,-37.90297,METRO BUS
145.07917,-37.89985,METRO BUS
145.08673,-37.89975,METRO BUS
145.00779,-37.90889,METRO BUS
145.00703,-37.91321,METRO BUS
145.04375,-37.88692,METRO BUS
145.04643,-37.88723,METRO BUS
145.04873,-37.88754,METRO BUS
145.2629,-37.96464,METRO BUS
145.04282,-37.85045,METRO BUS
145.0504,-37.88776,METRO BUS
145.05283,-37.88804,METRO BUS
145.05523,-37.88859,METRO BUS
145.00688,-37.91412,METRO BUS
145.0929,-37.87272,METRO BUS
145.26576,-37.96298,METRO BUS
145.09715,-37.87327,METRO BUS
145.09882,-37.87311,METRO BUS
145.10066,-37.87502,METRO BUS
145.26952,-37.96246,METRO BUS
145.11987,-38.14825,METRO BUS
145.12377,-38.14937,METRO BUS
145.12619,-38.1505,METRO BUS
145.12497,-38.15328,METRO BUS
145.12414,-38.15515,METRO BUS
145.12334,-38.15706,METRO BUS
145.12214,-38.15973,METRO BUS
145.12157,-38.16117,METRO BUS
145.12302,-38.16215,METRO BUS
145.12537,-38.16363,METRO BUS
145.12533,-38.1651,METRO BUS
145.122,-38.16887,METRO BUS
145.12089,-38.1713,METRO BUS
145.24046,-37.91883,METRO BUS
145.21178,-37.94031,METRO BUS
145.1206,-38.1736,METRO BUS
145.12068,-38.17757,METRO BUS
145.12073,-38.17972,METRO BUS
145.12072,-38.18214,METRO BUS
145.11732,-38.18404,METRO BUS
145.11777,-38.18594,METRO BUS
145.2447,-37.91506,METRO BUS
145.12002,-38.18882,METRO BUS
145.12186,-38.19119,METRO BUS
145.12448,-38.19343,METRO BUS
145.21513,-37.94073,METRO BUS
145.12786,-38.19181,METRO BUS
145.13234,-38.18932,METRO BUS
145.13462,-38.18616,METRO BUS
145.13526,-38.18353,METRO BUS
145.13747,-38.18098,METRO BUS
145.13907,-38.17997,METRO BUS
144.58337,-37.67761,METRO BUS
144.58389,-37.67494,METRO BUS
144.58255,-37.67456,METRO BUS
144.57984,-37.67423,METRO BUS
145.2191,-37.94228,METRO BUS
144.57579,-37.67374,METRO BUS
144.5727,-37.67336,METRO BUS
144.57026,-37.67438,METRO BUS
144.5697,-37.67739,METRO BUS
144.5678,-37.67774,METRO BUS
144.56458,-37.67701,METRO BUS
144.55961,-37.67584,METRO BUS
144.55607,-37.67533,METRO BUS
144.55519,-37.67692,METRO BUS
144.55745,-37.67695,METRO BUS
145.21877,-37.94505,METRO BUS
144.56243,-37.68208,METRO BUS
144.56151,-37.67818,METRO BUS
144.56079,-37.68409,METRO BUS
144.56784,-37.68703,METRO BUS
144.56639,-37.69471,METRO BUS
144.56602,-37.6965,METRO BUS
144.56564,-37.69872,METRO BUS
144.56509,-37.7011,METRO BUS
144.56738,-37.70843,METRO BUS
144.5716,-37.70893,METRO BUS
145.21733,-37.94629,METRO BUS
145.31563,-37.76157,METRO BUS
145.31464,-37.76665,METRO BUS
145.31446,-37.76846,METRO BUS
145.31359,-37.77294,METRO BUS
145.311,-37.77353,METRO BUS
145.30741,-37.77307,METRO BUS
145.30256,-37.7724,METRO BUS
145.29972,-37.77199,METRO BUS
145.29725,-37.77171,METRO BUS
145.29564,-37.77148,METRO BUS
145.21639,-37.94836,METRO BUS
145.29462,-37.7753,METRO BUS
145.29417,-37.77752,METRO BUS
145.29407,-37.77866,METRO BUS
145.29318,-37.78278,METRO BUS
145.29258,-37.7861,METRO BUS
145.29212,-37.78857,METRO BUS
145.29151,-37.7917,METRO BUS
145.29094,-37.79424,METRO BUS
145.22001,-37.9501,METRO BUS
145.27868,-37.79946,METRO BUS
145.27381,-37.80215,METRO BUS
145.27236,-37.80496,METRO BUS
145.27088,-37.80798,METRO BUS
145.26962,-37.81138,METRO BUS
145.26942,-37.8148,METRO BUS
144.58356,-37.67744,METRO BUS
145.22241,-37.95182,METRO BUS
144.58402,-37.67503,METRO BUS
144.58256,-37.67435,METRO BUS
144.58044,-37.67409,METRO BUS
144.5764,-37.67352,METRO BUS
144.57298,-37.6731,METRO BUS
144.5699,-37.67438,METRO BUS
144.56864,-37.67768,METRO BUS
144.56465,-37.67693,METRO BUS
144.55977,-37.67576,METRO BUS
144.55596,-37.6752,METRO BUS
145.22301,-37.95466,METRO BUS
144.5538,-37.67592,METRO BUS
144.55783,-37.67713,METRO BUS
144.56147,-37.67834,METRO BUS
144.56236,-37.68192,METRO BUS
144.56058,-37.68417,METRO BUS
144.56623,-37.69357,METRO BUS
144.5657,-37.69629,METRO BUS
144.56546,-37.69812,METRO BUS
144.5648,-37.70094,METRO BUS
144.56914,-37.70868,METRO BUS
145.22426,-37.95538,METRO BUS
144.57159,-37.70902,METRO BUS
145.31518,-37.76259,METRO BUS
145.31468,-37.76544,METRO BUS
145.31422,-37.76823,METRO BUS
145.225,-37.96324,METRO BUS
145.31359,-37.77168,METRO BUS
145.31085,-37.77343,METRO BUS
145.30781,-37.77301,METRO BUS
145.30261,-37.77231,METRO BUS
145.29962,-37.77184,METRO BUS
145.29594,-37.77145,METRO BUS
145.29439,-37.77553,METRO BUS
145.29402,-37.77754,METRO BUS
145.29379,-37.77873,METRO BUS
145.29308,-37.78276,METRO BUS
145.22457,-37.96537,METRO BUS
145.29243,-37.78616,METRO BUS
145.29195,-37.78859,METRO BUS
145.29139,-37.79143,METRO BUS
145.29078,-37.79471,METRO BUS
145.28048,-37.79828,METRO BUS
145.27891,-37.79921,METRO BUS
145.2737,-37.80187,METRO BUS
145.22405,-37.96809,METRO BUS
145.27219,-37.80485,METRO BUS
145.31391,-38.06388,METRO BUS
145.30998,-38.06323,METRO BUS
145.30725,-38.06401,METRO BUS
145.30537,-38.06456,METRO BUS
145.30117,-38.06557,METRO BUS
145.29793,-38.0652,METRO BUS
145.29401,-38.06403,METRO BUS
145.29222,-38.06162,METRO BUS
145.28947,-38.05673,METRO BUS
145.2235,-37.97166,METRO BUS
145.28759,-38.05344,METRO BUS
145.28882,-38.05248,METRO BUS
145.29442,-38.05397,METRO BUS
145.29578,-38.05642,METRO BUS
145.29666,-38.05774,METRO BUS
145.29889,-38.05861,METRO BUS
145.30188,-38.05065,METRO BUS
145.30299,-38.04598,METRO BUS
145.22289,-37.97487,METRO BUS
145.30449,-38.03844,METRO BUS
145.3053,-38.03432,METRO BUS
145.29498,-38.01667,METRO BUS
145.29575,-38.01497,METRO BUS
145.2919,-38.01384,METRO BUS
145.29301,-38.00945,METRO BUS
145.2962,-38.00939,METRO BUS
145.29673,-38.00626,METRO BUS
145.30167,-38.00408,METRO BUS
145.30416,-38.00371,METRO BUS
145.22276,-37.97774,METRO BUS
145.3028,-38.00232,METRO BUS
145.29831,-38.00188,METRO BUS
145.29905,-37.99858,METRO BUS
145.29938,-37.99658,METRO BUS
145.30522,-37.99573,METRO BUS
145.31197,-37.99648,METRO BUS
145.31381,-37.9967,METRO BUS
145.31996,-37.999,METRO BUS
145.01121,-37.80345,METRO BUS
145.22638,-37.97815,METRO BUS
145.32273,-38.00438,METRO BUS
145.3222,-38.00703,METRO BUS
145.32256,-38.00994,METRO BUS
145.32337,-38.01358,METRO BUS
145.28968,-37.80087,METRO BUS
145.32342,-38.01799,METRO BUS
145.32252,-38.02053,METRO BUS
145.32202,-38.02284,METRO BUS
145.31491,-37.98676,METRO BUS
145.22658,-37.98053,METRO BUS
145.31304,-37.99597,METRO BUS
145.31221,-38.00002,METRO BUS
145.3119,-38.00164,METRO BUS
145.31219,-38.0021,METRO BUS
145.31665,-38.00591,METRO BUS
145.31592,-38.00947,METRO BUS
145.31455,-38.01208,METRO BUS
145.31218,-38.01509,METRO BUS
145.31052,-38.01427,METRO BUS
145.22593,-37.98381,METRO BUS
145.30901,-38.03191,METRO BUS
145.31276,-38.03246,METRO BUS
145.31642,-38.03332,METRO BUS
145.31983,-38.03476,METRO BUS
145.32257,-38.03752,METRO BUS
145.31888,-38.0394,METRO BUS
145.3135,-38.03939,METRO BUS
145.30979,-38.03869,METRO BUS
145.22561,-37.98559,METRO BUS
145.30542,-38.03886,METRO BUS
145.30176,-38.05265,METRO BUS
145.30033,-38.05965,METRO BUS
145.31579,-38.00952,METRO BUS
145.31446,-38.01201,METRO BUS
145.31251,-38.01457,METRO BUS
145.31032,-38.01409,METRO BUS
145.30484,-38.03114,METRO BUS
145.26129,-37.9786,METRO BUS
145.30917,-38.03206,METRO BUS
145.31363,-38.03338,METRO BUS
145.31641,-38.03343,METRO BUS
145.31991,-38.03487,METRO BUS
145.32235,-38.03782,METRO BUS
145.31895,-38.03926,METRO BUS
145.31325,-38.03924,METRO BUS
145.30967,-38.03854,METRO BUS
145.30529,-38.03873,METRO BUS
145.26577,-37.97925,METRO BUS
145.30144,-38.05285,METRO BUS
145.29997,-38.05947,METRO BUS
145.29933,-38.06242,METRO BUS
145.29892,-38.06446,METRO BUS
145.29623,-38.07967,METRO BUS
145.28768,-38.08361,METRO BUS
145.28356,-38.08311,METRO BUS
145.27724,-38.08213,METRO BUS
145.28063,-38.09205,METRO BUS
145.1636,-38.39366,METRO BUS
145.16152,-38.39397,METRO BUS
145.15868,-38.3931,METRO BUS
145.15293,-38.39179,METRO BUS
145.14739,-38.39141,METRO BUS
145.1466,-38.38849,METRO BUS
145.14496,-38.37613,METRO BUS
145.12659,-38.37401,METRO BUS
145.06507,-38.40706,METRO BUS
145.05133,-38.41575,METRO BUS
145.04656,-38.42675,METRO BUS
145.02078,-38.46521,METRO BUS
145.01978,-38.47104,METRO BUS
145.35409,-37.91446,METRO BUS
145.34907,-37.91451,METRO BUS
145.34553,-37.91443,METRO BUS
145.347,-37.9135,METRO BUS
145.34772,-37.91187,METRO BUS
145.3443,-37.91285,METRO BUS
145.34355,-37.91066,METRO BUS
145.34411,-37.90617,METRO BUS
145.34515,-37.90318,METRO BUS
145.34592,-37.90094,METRO BUS
145.3466,-37.89915,METRO BUS
145.34455,-37.89806,METRO BUS
144.88631,-38.36098,METRO BUS
145.1521,-37.81004,METRO BUS
145.17678,-38.2999,METRO BUS
145.17446,-38.29956,METRO BUS
145.1766,-38.29993,METRO BUS
145.18513,-38.29983,METRO BUS
145.19031,-38.29983,METRO BUS
145.18995,-38.29577,METRO BUS
145.1896,-38.28797,METRO BUS
145.1896,-38.2616,METRO BUS
145.05649,-37.8098,METRO BUS
145.16468,-37.81186,METRO BUS
145.18311,-38.26133,METRO BUS
145.16902,-38.26137,METRO BUS
145.1684,-38.25383,METRO BUS
145.17054,-38.2452,METRO BUS
145.17237,-38.23773,METRO BUS
145.1747,-38.23133,METRO BUS
145.18169,-38.23135,METRO BUS
145.16722,-37.81214,METRO BUS
145.15773,-38.20477,METRO BUS
145.15009,-38.19748,METRO BUS
145.14776,-38.19359,METRO BUS
145.14326,-38.18635,METRO BUS
144.93311,-37.70687,METRO BUS
145.13907,-38.17463,METRO BUS
145.13878,-38.17168,METRO BUS
145.17058,-37.8125,METRO BUS
144.90345,-38.35578,METRO BUS
144.87793,-38.36321,METRO BUS
145.45671,-38.06235,METRO BUS
145.06637,-37.92971,METRO BUS
145.06699,-37.92654,METRO BUS
145.06748,-37.92391,METRO BUS
145.17349,-37.81286,METRO BUS
145.07022,-37.92252,METRO BUS
145.07802,-37.90839,METRO BUS
145.07872,-37.9049,METRO BUS
145.07822,-37.90304,METRO BUS
145.07898,-37.89992,METRO BUS
145.08502,-37.90044,METRO BUS
145.05527,-37.8003,METRO BUS
145.05492,-37.80202,METRO BUS
145.05458,-37.80376,METRO BUS
144.9244,-37.77002,METRO BUS
145.05432,-37.80519,METRO BUS
145.0536,-37.80928,METRO BUS
145.0523,-37.80961,METRO BUS
145.05141,-37.81298,METRO BUS
145.04844,-37.81259,METRO BUS
145.04681,-37.8137,METRO BUS
145.04597,-37.81728,METRO BUS
145.04542,-37.82032,METRO BUS
145.17968,-37.81189,METRO BUS
145.04444,-37.82538,METRO BUS
145.044,-37.82761,METRO BUS
145.0436,-37.83001,METRO BUS
145.04329,-37.83171,METRO BUS
145.04291,-37.83355,METRO BUS
145.0425,-37.83581,METRO BUS
145.04241,-37.83788,METRO BUS
145.04604,-37.83922,METRO BUS
145.1841,-37.80976,METRO BUS
145.0453,-37.84331,METRO BUS
145.0448,-37.84588,METRO BUS
145.0426,-37.85066,METRO BUS
145.04199,-37.85345,METRO BUS
145.04157,-37.8559,METRO BUS
145.17158,-37.84158,METRO BUS
145.17105,-37.84518,METRO BUS
145.17071,-37.84767,METRO BUS
145.17002,-37.85163,METRO BUS
144.92402,-37.77242,METRO BUS
145.16964,-37.85401,METRO BUS
145.16918,-37.85419,METRO BUS
145.16901,-37.85917,METRO BUS
145.16877,-37.86122,METRO BUS
145.16868,-37.86547,METRO BUS
145.16814,-37.86846,METRO BUS
145.16002,-37.91184,METRO BUS
145.15924,-37.91639,METRO BUS
145.18971,-37.80706,METRO BUS
145.15856,-37.92037,METRO BUS
145.15747,-37.9249,METRO BUS
145.15649,-37.93134,METRO BUS
145.14481,-37.99145,METRO BUS
144.58594,-37.68483,METRO BUS
144.58357,-37.68621,METRO BUS
145.14321,-37.99924,METRO BUS
144.58186,-37.68931,METRO BUS
144.92379,-37.77386,METRO BUS
145.14128,-38.00917,METRO BUS
145.13988,-38.01649,METRO BUS
145.13631,-38.02261,METRO BUS
145.12964,-38.0292,METRO BUS
144.57766,-37.68968,METRO BUS
145.11723,-38.03402,METRO BUS
145.11598,-38.03312,METRO BUS
145.11375,-38.03386,METRO BUS
145.11038,-38.03499,METRO BUS
145.0161,-37.80559,METRO BUS
145.20036,-37.8121,METRO BUS
145.11428,-38.03673,METRO BUS
145.11525,-38.03713,METRO BUS
145.1164,-38.03912,METRO BUS
145.11785,-38.04157,METRO BUS
145.11792,-38.04324,METRO BUS
145.11905,-38.04406,METRO BUS
145.12215,-38.04439,METRO BUS
145.12181,-38.04687,METRO BUS
145.11896,-38.04776,METRO BUS
145.20434,-37.81194,METRO BUS
145.04106,-37.85847,METRO BUS
145.2057,-37.81044,METRO BUS
145.20912,-37.81137,METRO BUS
145.21104,-37.81261,METRO BUS
145.21784,-37.80942,METRO BUS
145.21719,-37.8073,METRO BUS
144.95171,-37.29495,METRO BUS
144.95209,-37.29571,METRO BUS
145.2148,-37.80526,METRO BUS
145.02712,-37.69313,METRO BUS
145.02169,-37.69589,METRO BUS
145.0445,-37.69536,METRO BUS
145.04753,-37.69639,METRO BUS
145.21507,-37.80373,METRO BUS
145.10692,-37.88221,METRO BUS
145.10897,-37.88307,METRO BUS
145.10185,-37.87611,METRO BUS
145.12028,-38.1495,METRO BUS
145.12172,-38.14705,METRO BUS
145.12014,-38.14948,METRO BUS
145.11937,-38.1513,METRO BUS
145.11877,-38.15269,METRO BUS
145.11784,-38.15482,METRO BUS
145.11696,-38.15682,METRO BUS
145.11585,-38.15948,METRO BUS
145.11527,-38.16081,METRO BUS
145.11452,-38.16243,METRO BUS
145.11311,-38.16274,METRO BUS
145.11262,-38.16421,METRO BUS
145.11211,-38.16621,METRO BUS
145.10917,-38.16765,METRO BUS
145.31067,-37.75774,METRO BUS
145.14214,-38.16579,METRO BUS
145.14052,-38.16456,METRO BUS
145.01945,-37.80661,METRO BUS
145.21975,-37.80126,METRO BUS
145.13818,-38.16306,METRO BUS
145.13769,-38.16056,METRO BUS
145.13714,-38.15867,METRO BUS
145.13778,-38.15826,METRO BUS
145.14037,-38.15894,METRO BUS
145.14716,-38.16078,METRO BUS
145.15127,-38.16003,METRO BUS
145.15357,-38.16084,METRO BUS
145.15537,-38.1622,METRO BUS
145.15723,-38.1636,METRO BUS
145.22376,-37.80197,METRO BUS
145.15673,-38.16494,METRO BUS
145.15744,-38.16654,METRO BUS
145.15751,-38.16798,METRO BUS
145.15689,-38.17076,METRO BUS
145.36161,-37.88122,METRO BUS
145.36882,-37.88479,METRO BUS
145.34218,-37.88159,METRO BUS
145.33691,-37.88726,METRO BUS
144.92333,-37.77662,METRO BUS
145.32801,-37.88635,METRO BUS
145.32572,-37.89296,METRO BUS
145.5515,-37.95558,METRO BUS
145.549,-37.95228,METRO BUS
145.54379,-37.95147,METRO BUS
145.54093,-37.95119,METRO BUS
145.53732,-37.94822,METRO BUS
145.53289,-37.94649,METRO BUS
145.50525,-37.94619,METRO BUS
145.49877,-37.94069,METRO BUS
145.49593,-37.93855,METRO BUS
145.49265,-37.93587,METRO BUS
145.49244,-37.92877,METRO BUS
145.47315,-37.92323,METRO BUS
145.46998,-37.92153,METRO BUS
145.46592,-37.92147,METRO BUS
145.45664,-37.9258,METRO BUS
145.4457,-37.92769,METRO BUS
145.22601,-37.80521,METRO BUS
145.44037,-37.93202,METRO BUS
145.43543,-37.9308,METRO BUS
145.43193,-37.93059,METRO BUS
145.4238,-37.92919,METRO BUS
145.41893,-37.92535,METRO BUS
145.40668,-37.92058,METRO BUS
145.4039,-37.91886,METRO BUS
145.39464,-37.91118,METRO BUS
145.38788,-37.91128,METRO BUS
145.22727,-37.80601,METRO BUS
145.37725,-37.90988,METRO BUS
145.37325,-37.91488,METRO BUS
145.3684,-37.91255,METRO BUS
145.35999,-37.91284,METRO BUS
145.35617,-37.91254,METRO BUS
145.35392,-37.91704,METRO BUS
145.35646,-37.9218,METRO BUS
145.35249,-37.92178,METRO BUS
145.35261,-37.92481,METRO BUS
145.35394,-37.92657,METRO BUS
145.35558,-37.92726,METRO BUS
145.35861,-37.93024,METRO BUS
145.35865,-37.93144,METRO BUS
145.35701,-37.93254,METRO BUS
145.35263,-37.93297,METRO BUS
145.3498,-37.93305,METRO BUS
145.34841,-37.95431,METRO BUS
145.17675,-37.81268,METRO BUS
145.17497,-37.80833,METRO BUS
145.2531,-37.90913,METRO BUS
145.1713,-37.80788,METRO BUS
145.01647,-37.66932,METRO BUS
145.16818,-37.80751,METRO BUS
144.92269,-37.78034,METRO BUS
144.92259,-37.78121,METRO BUS
145.25235,-37.93288,METRO BUS
144.92226,-37.78266,METRO BUS
145.54378,-37.95162,METRO BUS
145.54081,-37.95121,METRO BUS
145.53741,-37.94847,METRO BUS
145.53303,-37.94664,METRO BUS
145.50551,-37.94644,METRO BUS
145.49882,-37.94087,METRO BUS
145.49589,-37.93862,METRO BUS
145.49298,-37.93596,METRO BUS
144.92191,-37.78504,METRO BUS
145.49223,-37.92894,METRO BUS
145.47229,-37.92259,METRO BUS
145.46911,-37.92173,METRO BUS
145.46611,-37.92155,METRO BUS
145.45574,-37.92665,METRO BUS
145.44508,-37.92902,METRO BUS
145.44133,-37.93211,METRO BUS
145.43778,-37.93219,METRO BUS
145.43567,-37.93112,METRO BUS
144.92157,-37.78684,METRO BUS
145.4321,-37.93081,METRO BUS
145.42413,-37.92934,METRO BUS
145.41861,-37.92503,METRO BUS
145.25759,-37.87987,METRO BUS
145.40384,-37.91917,METRO BUS
145.4065,-37.92051,METRO BUS
145.38799,-37.91137,METRO BUS
145.37761,-37.91038,METRO BUS
145.37228,-37.91493,METRO BUS
145.36824,-37.91205,METRO BUS
144.92239,-37.78954,METRO BUS
145.36356,-37.90919,METRO BUS
145.36171,-37.91313,METRO BUS
145.41254,-37.93357,METRO BUS
145.37111,-37.9602,METRO BUS
145.35615,-37.91296,METRO BUS
145.35406,-37.9169,METRO BUS
145.35234,-37.91831,METRO BUS
144.919,-37.79181,METRO BUS
145.35398,-37.92006,METRO BUS
145.35657,-37.92105,METRO BUS
145.35258,-37.92188,METRO BUS
145.35267,-37.92531,METRO BUS
145.35357,-37.92632,METRO BUS
145.35566,-37.92717,METRO BUS
