venue_category_group,Latitude,Longitude,metro_regional_label,sa2_code_2021,nearest_stop_distance_m,distance_band,distance_band_order,access_class,late_night_flag
Producer,-37.34606,144.67175,Regional,210021235,7843.2,800m+,4,low_access_800m_plus,False
Producer,-37.72699,144.97234,Metro,210031236,208.1,200-400m,2,high_access_0_400m,False
Producer,-38.01676,145.95383,Regional,205011077,17589.8,800m+,4,low_access_800m_plus,False
Producer,-37.76624,144.95678,Metro,206011496,70.6,0-200m,1,high_access_0_400m,False
Producer,-37.68536,144.68115,Regional,213041574,4681.4,800m+,4,low_access_800m_plus,False
Producer,-36.82361,144.29688,Regional,202021026,2967.2,800m+,4,low_access_800m_plus,False
Producer,-37.80275,144.94992,Metro,206041506,66.4,0-200m,1,high_access_0_400m,False
Producer,-37.83491,144.84045,Metro,213021343,243.0,200-400m,2,high_access_0_400m,False
Producer,-38.37167,145.12407,Metro,214021379,384.2,200-400m,2,high_access_0_400m,False
Producer,-38.1978,144.34506,Regional,203021487,279.7,200-400m,2,high_access_0_400m,False
Producer,-37.76832,145.04267,Metro,209011200,68.0,0-200m,1,high_access_0_400m,False
Producer,-37.81917,145.17303,Metro,211041271,236.2,200-400m,2,high_access_0_400m,False
Producer,-36.12197,144.74616,Regional,216011406,294.6,200-400m,2,high_access_0_400m,False
Producer,-38.25061,144.53964,Regional,203031490,564.6,400-800m,3,moderate_access_400_800m,False
Producer,-37.34322,144.14266,Regional,201021011,193.7,0-200m,1,high_access_0_400m,False
Producer,-37.34322,144.14266,Regional,201021011,193.7,0-200m,1,high_access_0_400m,False
Producer,-37.34322,144.14266,Regional,201021011,193.7,0-200m,1,high_access_0_400m,False
Producer,-38.44291,142.71272,Regional,217041477,5610.3,800m+,4,low_access_800m_plus,False
Producer,-37.34419,144.14247,Regional,201021011,260.8,200-400m,2,high_access_0_400m,False
Producer,-37.34419,144.14247,Regional,201021011,260.8,200-400m,2,high_access_0_400m,False
Producer,-37.34419,144.14247,Regional,201021011,260.8,200-400m,2,high_access_0_400m,False
Producer,-36.70633,142.21555,Regional,215011388,164.5,0-200m,1,high_access_0_400m,False
Producer,-37.82896,145.03464,Metro,207011520,24.7,0-200m,1,high_access_0_400m,False
Producer,-37.58696,141.40058,Regional,217011420,270.9,200-400m,2,high_access_0_400m,False
Producer,-37.77613,144.97194,Metro,206011106,121.8,0-200m,1,high_access_0_400m,False
Producer,-37.81456,144.73898,Metro,213051586,1249.5,800m+,4,low_access_800m_plus,False
Producer,-37.57517,143.85092,Regional,201011483,413.2,400-800m,3,moderate_access_400_800m,False
Producer,-37.81043,144.89891,Metro,213031348,116.8,0-200m,1,high_access_0_400m,False
Producer,-37.7685,144.96313,Metro,206011496,140.0,0-200m,1,high_access_0_400m,False
Producer,-36.91322,142.32536,Regional,215011389,20988.2,800m+,4,low_access_800m_plus,False
Producer,-37.69702,145.42028,Metro,211051278,78.5,0-200m,1,high_access_0_400m,False
Producer,-37.8632,145.07922,Metro,207011146,185.8,0-200m,1,high_access_0_400m,False
Producer,-36.35918,146.6878,Regional,204031068,112.4,0-200m,1,high_access_0_400m,False
Producer,-36.35918,146.6878,Regional,204031068,112.4,0-200m,1,high_access_0_400m,False
Producer,-36.92607,144.68338,Regional,202021029,2481.8,800m+,4,low_access_800m_plus,False
Producer,-37.35828,144.52758,Regional,202021031,194.7,0-200m,1,high_access_0_400m,False
Producer,-38.09803,145.48495,Metro,212011552,438.9,400-800m,3,moderate_access_400_800m,False
Producer,-36.75251,144.31827,Regional,202011020,188.4,0-200m,1,high_access_0_400m,False
Producer,-35.92496,145.49888,Regional,216021413,2185.3,800m+,4,low_access_800m_plus,False
Producer,-37.62599,144.94565,Metro,210051544,330.7,200-400m,2,high_access_0_400m,False
Producer,-37.82076,144.85551,Metro,213021343,687.9,400-800m,3,moderate_access_400_800m,False
Producer,-36.50008,146.41794,Regional,204021067,7125.2,800m+,4,low_access_800m_plus,False
Producer,-38.41409,145.05392,Metro,214021378,354.5,200-400m,2,high_access_0_400m,False
Producer,-37.7935,144.98724,Metro,206071145,218.6,200-400m,2,high_access_0_400m,False
Producer,-37.85909,145.05753,Metro,208041194,68.5,0-200m,1,high_access_0_400m,False
Producer,-37.29132,144.80581,Regional,210021235,7902.1,800m+,4,low_access_800m_plus,False
Producer,-37.29132,144.80581,Regional,210021235,7902.1,800m+,4,low_access_800m_plus,False
Producer,-37.96378,145.3108,Metro,211051274,2362.1,800m+,4,low_access_800m_plus,False
Producer,-37.9459,145.07204,Metro,208031191,471.3,400-800m,3,moderate_access_400_800m,False
Producer,-38.67872,146.21784,Regional,205031087,4260.4,800m+,4,low_access_800m_plus,False
Producer,-38.35815,141.60898,Regional,217011422,402.3,400-800m,3,moderate_access_400_800m,False
Producer,-37.18993,145.71633,Regional,204011054,820.6,800m+,4,low_access_800m_plus,False
Producer,-37.18993,145.71633,Regional,204011054,820.6,800m+,4,low_access_800m_plus,False
Producer,-37.89602,145.09501,Metro,212051326,150.9,0-200m,1,high_access_0_400m,False
Producer,-38.0163,144.2043,Regional,203011035,4695.7,800m+,4,low_access_800m_plus,False
Producer,-38.0375,145.34136,Metro,212021293,246.1,200-400m,2,high_access_0_400m,False
Producer,-38.0375,145.34136,Metro,212021293,246.1,200-400m,2,high_access_0_400m,False
Producer,-38.46997,142.86057,Regional,217031475,11897.9,800m+,4,low_access_800m_plus,False
Producer,-38.38312,142.48073,Regional,217041480,277.0,200-400m,2,high_access_0_400m,False
Producer,-36.35388,146.32622,Regional,204021066,131.7,0-200m,1,high_access_0_400m,False
Producer,-36.4483,145.43199,Regional,216031593,542.2,400-800m,3,moderate_access_400_800m,False
Producer,-37.90011,145.24281,Metro,211011254,361.0,200-400m,2,high_access_0_400m,False
Producer,-38.08859,145.49746,Metro,212011551,1153.3,800m+,4,low_access_800m_plus,False
Producer,-38.04727,144.18325,Regional,203011034,1260.3,800m+,4,low_access_800m_plus,False
Producer,-38.04727,144.18325,Regional,203011034,1260.3,800m+,4,low_access_800m_plus,False
Producer,-36.68742,145.53053,Regional,204011055,2505.0,800m+,4,low_access_800m_plus,False
Producer,-37.70572,145.46305,Metro,211051285,4840.0,800m+,4,low_access_800m_plus,False
Producer,-37.34461,144.68537,Regional,210021235,6325.4,800m+,4,low_access_800m_plus,False
Producer,-37.08259,144.76275,Regional,204011060,6674.6,800m+,4,low_access_800m_plus,False
Producer,-37.7373,145.4397,Metro,211051285,5407.0,800m+,4,low_access_800m_plus,False
Producer,-37.79492,144.9331,Metro,206041121,77.1,0-200m,1,high_access_0_400m,False
Producer,-37.43037,144.62902,Regional,210021232,4863.8,800m+,4,low_access_800m_plus,False
Producer,-38.33414,144.98581,Metro,214021377,1245.6,800m+,4,low_access_800m_plus,False
Producer,-38.60555,145.60364,Regional,205031093,361.0,200-400m,2,high_access_0_400m,False
Producer,-37.71212,144.92166,Metro,210031535,243.6,200-400m,2,high_access_0_400m,False
Producer,-37.23718,144.11581,Regional,201021011,9156.4,800m+,4,low_access_800m_plus,False
Producer,-36.84744,145.39385,Regional,204011055,19358.9,800m+,4,low_access_800m_plus,False
Producer,-37.73184,144.96143,Metro,210031236,207.2,200-400m,2,high_access_0_400m,False
Producer,-37.7609,145.53387,Metro,211051286,2519.7,800m+,4,low_access_800m_plus,False
Producer,-37.93572,145.49271,Metro,212011289,22.7,0-200m,1,high_access_0_400m,False
Producer,-36.95929,144.25385,Regional,202021028,5290.4,800m+,4,low_access_800m_plus,False
Producer,-36.95929,144.25385,Regional,202021028,5290.4,800m+,4,low_access_800m_plus,False
Producer,-37.65846,145.13814,Metro,209031213,1487.2,800m+,4,low_access_800m_plus,False
Producer,-38.16217,144.32706,Regional,203021046,530.2,400-800m,3,moderate_access_400_800m,False
Producer,-37.86556,144.9081,Metro,213021346,153.4,0-200m,1,high_access_0_400m,False
Producer,-37.7949,144.94155,Metro,206041506,118.1,0-200m,1,high_access_0_400m,False
Producer,-37.8937,144.74151,Metro,213051580,369.8,200-400m,2,high_access_0_400m,False
Producer,-37.23017,146.19685,Regional,204011057,6708.5,800m+,4,low_access_800m_plus,False
Producer,-37.81834,145.01099,Metro,206071518,289.7,200-400m,2,high_access_0_400m,False
Producer,-37.56099,141.45744,Regional,217011420,7012.1,800m+,4,low_access_800m_plus,False
Producer,-36.86528,147.27382,Regional,204031069,21701.0,800m+,4,low_access_800m_plus,False
Producer,-36.86528,147.27382,Regional,204031069,21701.0,800m+,4,low_access_800m_plus,False
Producer,-36.75569,144.28362,Regional,202011018,73.6,0-200m,1,high_access_0_400m,False
Producer,-36.84588,144.70532,Regional,202021029,8656.6,800m+,4,low_access_800m_plus,False
Producer,-37.12902,146.08897,Regional,204011057,5437.2,800m+,4,low_access_800m_plus,False
Producer,-36.76059,144.27559,Regional,202011018,62.0,0-200m,1,high_access_0_400m,False
Producer,-38.33753,144.98847,Metro,214021377,1796.3,800m+,4,low_access_800m_plus,False
Producer,-38.00888,145.09716,Metro,208031193,183.8,0-200m,1,high_access_0_400m,False
Producer,-37.85309,144.99334,Metro,206061136,131.0,0-200m,1,high_access_0_400m,False
Producer,-37.23201,144.49068,Regional,202021030,3506.8,800m+,4,low_access_800m_plus,False
Producer,-36.76037,144.28111,Regional,202011018,172.8,0-200m,1,high_access_0_400m,False
Producer,-37.73149,142.0226,Regional,217011421,403.1,400-800m,3,moderate_access_400_800m,False
Producer,-38.28204,145.12809,Metro,214021385,5313.2,800m+,4,low_access_800m_plus,False
Producer,-38.06178,145.12588,Metro,208031186,107.7,0-200m,1,high_access_0_400m,False
Producer,-38.31148,144.31708,Regional,203031053,435.4,400-800m,3,moderate_access_400_800m,False
Producer,-37.80108,145.453,Metro,211051285,3021.7,800m+,4,low_access_800m_plus,False
Producer,-36.77034,144.42147,Regional,202031032,344.4,200-400m,2,high_access_0_400m,False
Producer,-37.75866,144.77996,Metro,213011329,227.6,200-400m,2,high_access_0_400m,False
Producer,-35.90618,143.74198,Regional,202031033,16239.9,800m+,4,low_access_800m_plus,False
Producer,-37.94603,145.06966,Metro,208031191,410.2,400-800m,3,moderate_access_400_800m,False
Producer,-37.82362,144.92668,Metro,206051511,383.2,200-400m,2,high_access_0_400m,False
Producer,-38.30865,144.31433,Regional,203031053,638.5,400-800m,3,moderate_access_400_800m,False
Producer,-38.30865,144.31433,Regional,203031053,638.5,400-800m,3,moderate_access_400_800m,False
Producer,-38.25918,145.18215,Metro,214021385,322.6,200-400m,2,high_access_0_400m,False
Producer,-37.3664,143.7452,Regional,201021010,8343.7,800m+,4,low_access_800m_plus,False
Producer,-37.65036,145.38202,Metro,211051276,529.4,400-800m,3,moderate_access_400_800m,False
Producer,-38.37374,145.06386,Metro,214021378,3575.9,800m+,4,low_access_800m_plus,False
Producer,-37.06713,144.22117,Regional,202021027,242.3,200-400m,2,high_access_0_400m,False
Producer,-37.7444,145.0306,Metro,209021428,308.5,200-400m,2,high_access_0_400m,False
Producer,-38.3375,144.32078,Regional,203031053,104.2,0-200m,1,high_access_0_400m,False
Producer,-38.3375,144.32078,Regional,203031053,104.2,0-200m,1,high_access_0_400m,False
Producer,-37.85317,144.8254,Metro,213021341,933.7,800m+,4,low_access_800m_plus,False
Producer,-38.25711,145.95636,Regional,205011079,11139.4,800m+,4,low_access_800m_plus,False
Producer,-38.04459,145.39226,Metro,212011546,1363.1,800m+,4,low_access_800m_plus,False
Producer,-37.59722,145.06513,Metro,209041532,719.6,400-800m,3,moderate_access_400_800m,False
Producer,-37.8999,145.25371,Metro,211011254,790.9,400-800m,3,moderate_access_400_800m,False
Producer,-37.81648,145.19535,Metro,211041270,113.2,0-200m,1,high_access_0_400m,False
Producer,-38.16971,144.33655,Regional,203021037,31.9,0-200m,1,high_access_0_400m,False
Producer,-38.04639,144.19764,Regional,203011034,537.3,400-800m,3,moderate_access_400_800m,False
Producer,-36.45342,142.02591,Regional,215011390,85.8,0-200m,1,high_access_0_400m,False
Producer,-36.45342,142.02591,Regional,215011390,85.8,0-200m,1,high_access_0_400m,False
Producer,-37.02067,144.739,Regional,204011060,7387.5,800m+,4,low_access_800m_plus,False
Producer,-37.85513,144.99295,Metro,206061136,144.5,0-200m,1,high_access_0_400m,False
Producer,-37.36538,144.69825,Regional,210021235,5178.3,800m+,4,low_access_800m_plus,False
Producer,-37.56002,143.85635,Regional,201011002,189.5,0-200m,1,high_access_0_400m,False
Producer,-38.19762,144.34423,Regional,203021487,250.1,200-400m,2,high_access_0_400m,False
Producer,-38.29192,142.36675,Regional,217041478,465.7,400-800m,3,moderate_access_400_800m,False
Producer,-37.34392,144.15681,Regional,201021011,1764.4,800m+,4,low_access_800m_plus,False
Producer,-37.34392,144.15681,Regional,201021011,1764.4,800m+,4,low_access_800m_plus,False
Producer,-37.34392,144.15681,Regional,201021011,1764.4,800m+,4,low_access_800m_plus,False
Producer,-37.27132,144.15948,Regional,201021011,5535.3,800m+,4,low_access_800m_plus,False
Producer,-37.27132,144.15948,Regional,201021011,5535.3,800m+,4,low_access_800m_plus,False
Producer,-37.28546,142.93196,Regional,215011386,71.4,0-200m,1,high_access_0_400m,False
Producer,-36.39429,146.69146,Regional,204031068,4886.9,800m+,4,low_access_800m_plus,False
Producer,-36.39429,146.69146,Regional,204031068,4886.9,800m+,4,low_access_800m_plus,False
Producer,-36.29899,146.69075,Regional,204031068,4523.2,800m+,4,low_access_800m_plus,False
Producer,-37.89719,145.25598,Metro,211011254,468.0,400-800m,3,moderate_access_400_800m,False
Producer,-38.67974,146.2376,Regional,205031087,5723.7,800m+,4,low_access_800m_plus,False
Producer,-35.2732,143.58144,Regional,215031405,8134.9,800m+,4,low_access_800m_plus,False
Producer,-38.43145,145.03786,Metro,214021378,1176.0,800m+,4,low_access_800m_plus,False
Producer,-36.77121,144.26179,Regional,202011022,73.1,0-200m,1,high_access_0_400m,False
Producer,-38.14324,141.58637,Regional,217011420,5015.4,800m+,4,low_access_800m_plus,False
Producer,-37.85467,144.85632,Metro,213021346,276.8,200-400m,2,high_access_0_400m,False
Producer,-38.33287,144.7213,Metro,214021383,70.9,0-200m,1,high_access_0_400m,False
General and late-night general,-36.81464,143.29736,Regional,215011391,19762.7,800m+,4,low_access_800m_plus,True
Pre-retail,-38.25876,145.18112,Metro,214021385,426.7,400-800m,3,moderate_access_400_800m,False
Pre-retail,-37.76438,144.9906,Metro,206021500,197.8,0-200m,1,high_access_0_400m,False
Pre-retail,-37.36554,144.53121,Regional,202021031,1039.4,800m+,4,low_access_800m_plus,False
Pre-retail,-37.754,145.00119,Metro,206021112,50.2,0-200m,1,high_access_0_400m,False
Pre-retail,-38.35348,144.92716,Metro,214021384,535.5,400-800m,3,moderate_access_400_800m,False
Pre-retail,-38.09658,145.97959,Regional,205011077,7672.0,800m+,4,low_access_800m_plus,False
Pre-retail,-37.79422,147.52847,Regional,205021082,8011.3,800m+,4,low_access_800m_plus,False
Pre-retail,-37.82303,145.10658,Metro,207031167,248.2,200-400m,2,high_access_0_400m,False
Pre-retail,-37.66321,144.96665,Metro,210051243,1451.7,800m+,4,low_access_800m_plus,False
Pre-retail,-38.21447,145.33463,Metro,212031308,429.4,400-800m,3,moderate_access_400_800m,False
Pre-retail,-37.85458,145.015,Metro,206061135,14.4,0-200m,1,high_access_0_400m,False
Pre-retail,-38.37262,145.11916,Metro,214021379,797.6,400-800m,3,moderate_access_400_800m,False
Pre-retail,-37.81163,144.86639,Metro,213031351,53.1,0-200m,1,high_access_0_400m,False
Pre-retail,-36.42117,146.75479,Regional,204031068,11438.6,800m+,4,low_access_800m_plus,False
Pre-retail,-36.42117,146.75479,Regional,204031068,11438.6,800m+,4,low_access_800m_plus,False
Pre-retail,-37.74543,145.02238,Metro,209021428,100.8,0-200m,1,high_access_0_400m,False
Pre-retail,-37.80613,145.02546,Metro,207011522,120.3,0-200m,1,high_access_0_400m,False
Producer,-37.55751,143.85884,Regional,201011482,38.7,0-200m,1,high_access_0_400m,False
Producer,-37.10955,145.07742,Regional,204011060,3685.8,800m+,4,low_access_800m_plus,False
Producer,-37.64362,145.41189,Metro,211051276,2773.4,800m+,4,low_access_800m_plus,False
Producer,-38.31483,145.18302,Metro,214021379,202.8,200-400m,2,high_access_0_400m,False
Producer,-37.8353,144.84097,Metro,213021343,198.0,0-200m,1,high_access_0_400m,False
Producer,-37.69713,145.43247,Metro,211051285,1305.5,800m+,4,low_access_800m_plus,False
Producer,-38.4693,145.92537,Regional,205031090,2300.3,800m+,4,low_access_800m_plus,False
Producer,-36.58838,146.60996,Regional,204021067,13340.2,800m+,4,low_access_800m_plus,False
Producer,-36.58838,146.60996,Regional,204021067,13340.2,800m+,4,low_access_800m_plus,False
Producer,-38.13528,144.62592,Regional,203031051,832.0,800m+,4,low_access_800m_plus,False
Producer,-36.81727,145.45255,Regional,204011055,15962.4,800m+,4,low_access_800m_plus,False
Producer,-37.68337,145.46154,Metro,211051278,3574.0,800m+,4,low_access_800m_plus,False
Producer,-37.75655,144.96374,Metro,206011495,123.5,0-200m,1,high_access_0_400m,False
Producer,-36.961,145.63395,Regional,204011057,8847.7,800m+,4,low_access_800m_plus,False
Producer,-36.7414,144.30739,Regional,202011020,886.2,800m+,4,low_access_800m_plus,False
Producer,-37.89504,144.4384,Regional,203021043,11685.5,800m+,4,low_access_800m_plus,False
Producer,-37.89504,144.4384,Regional,203021043,11685.5,800m+,4,low_access_800m_plus,False
Producer,-37.79275,144.9344,Metro,206041121,285.8,200-400m,2,high_access_0_400m,False
Producer,-38.30786,145.19193,Metro,214021379,100.3,0-200m,1,high_access_0_400m,False
Producer,-37.11125,144.61341,Regional,202021030,22653.9,800m+,4,low_access_800m_plus,False
Producer,-36.79077,144.6995,Regional,202021029,9887.6,800m+,4,low_access_800m_plus,False
Producer,-38.50637,143.68532,Regional,217031476,3662.4,800m+,4,low_access_800m_plus,False
Producer,-37.97215,146.97912,Regional,205051101,438.0,400-800m,3,moderate_access_400_800m,False
Producer,-38.45542,145.23925,Regional,205031091,354.6,200-400m,2,high_access_0_400m,False
Producer,-37.46214,143.97998,Regional,201021010,8616.6,800m+,4,low_access_800m_plus,False
Producer,-37.46214,143.97998,Regional,201021010,8616.6,800m+,4,low_access_800m_plus,False
Producer,-37.80599,144.87976,Metro,213031350,30.0,0-200m,1,high_access_0_400m,False
Producer,-37.60654,145.13716,Metro,209041528,98.7,0-200m,1,high_access_0_400m,False
Producer,-37.69524,145.03378,Metro,209041223,210.4,200-400m,2,high_access_0_400m,False
Producer,-38.50171,142.98089,Regional,217031475,2571.9,800m+,4,low_access_800m_plus,False
Producer,-36.09524,146.9027,Regional,204031492,89.9,0-200m,1,high_access_0_400m,False
Producer,-37.73375,145.05305,Metro,209011199,474.0,400-800m,3,moderate_access_400_800m,False
Producer,-37.18518,142.78359,Regional,215011387,9089.3,800m+,4,low_access_800m_plus,False
Producer,-37.18518,142.78359,Regional,215011387,9089.3,800m+,4,low_access_800m_plus,False
Producer,-38.1549,144.66603,Regional,203031051,4886.4,800m+,4,low_access_800m_plus,False
Producer,-37.68249,145.26098,Metro,209031214,4642.1,800m+,4,low_access_800m_plus,False
Producer,-36.74226,147.16805,Regional,204031069,985.5,800m+,4,low_access_800m_plus,False
Producer,-36.74226,147.16805,Regional,204031069,985.5,800m+,4,low_access_800m_plus,False
Producer,-37.72197,144.93468,Metro,210031538,323.6,200-400m,2,high_access_0_400m,False
Producer,-38.6069,142.87897,Regional,217041477,157.2,0-200m,1,high_access_0_400m,False
Producer,-38.6069,142.87897,Regional,217041477,157.2,0-200m,1,high_access_0_400m,False
Producer,-38.1272,144.67201,Regional,203031051,1485.0,800m+,4,low_access_800m_plus,False
Producer,-37.94499,145.06614,Metro,208031191,488.9,400-800m,3,moderate_access_400_800m,False
Producer,-37.9098,145.24618,Metro,211011257,218.7,200-400m,2,high_access_0_400m,False
Producer,-37.68545,145.51782,Metro,211051276,1593.7,800m+,4,low_access_800m_plus,False
